barrio,periodo,ambientes,superficie_total_m2,superficie_promedio_m2,cantidad_deptos_estimada,sueldo_basico_admin_a,sueldo_interpolado
Villa Lugano,2025-12,1,0.0,31.6885052143685,0.0,1071053.8,False
Villa Lugano,2026-01,1,40.0,31.13389027431424,1.2847735906938809,1071053.8,False
Villa Lugano,2026-02,1,0.0,31.523901515151525,0.0,1071053.8,False
Villa Lugano,2026-03,1,27.0,31.46441008018328,0.8581123857461092,1071053.8,False
Villa Lugano,2026-04,1,52.0,32.33233840304183,1.6082969116489214,1171053.8,False
Villa Luro,2013-07,1,26.0,33.31707317073171,0.7803806734992679,,
Villa Luro,2013-08,1,168.0,32.49512195121951,5.170006755235308,,
Villa Luro,2013-09,1,0.0,32.23866348448687,0.0,,
Villa Luro,2013-10,1,68.0,32.169172932330824,2.1138249386467223,,
Villa Luro,2013-11,1,76.0,32.204597701149424,2.3599114854736243,,
Villa Luro,2013-12,1,93.0,32.69703872437358,2.8442942733732757,,
Villa Luro,2014-01,1,46.0,32.771186440677965,1.4036720972329972,,
Villa Luro,2014-02,1,35.0,32.69133192389006,1.0706201901312813,,
Villa Luro,2014-03,1,0.0,32.782296650717704,0.0,,
Villa Luro,2014-04,1,30.0,32.76923076923077,0.915492957746479,,
Villa Luro,2014-05,1,30.0,32.93958333333333,0.9107583328062742,,
Villa Luro,2014-06,1,0.0,32.98540145985402,0.0,,
Villa Luro,2014-07,1,70.0,32.34764826175869,2.163990390694146,,
Villa Luro,2014-08,1,40.0,31.997624703087887,1.250092791923391,,
Villa Luro,2014-09,1,35.0,32.94344473007712,1.0624268435427235,,
Villa Luro,2014-10,1,25.0,32.651709401709404,0.7656566978600876,,
Villa Luro,2014-11,1,0.0,32.11538461538461,0.0,,
Villa Luro,2014-12,1,108.0,32.41839762611276,3.3314416475972544,,
Villa Luro,2015-01,1,73.0,31.52478134110787,2.315638583186905,,
Villa Luro,2015-02,1,95.0,31.681318681318682,2.9986125563648978,,
Villa Luro,2015-03,1,20.0,31.792349726775956,0.629082158817463,,
Villa Luro,2015-04,1,20.0,31.835526315789473,0.6282289729282909,,
Villa Luro,2015-05,1,262.0,32.80238726790451,7.987223547487163,,
Villa Luro,2015-06,1,267.0,33.44423480083857,7.983438747813878,,
Villa Luro,2015-07,1,125.0,33.457220779220776,3.7361142703650256,,
Villa Luro,2015-08,1,138.0,34.03415274463008,4.054750562926051,,
Villa Luro,2015-09,1,36.0,33.013629032258066,1.0904587303874989,,
Villa Luro,2015-10,1,30.0,35.6400350877193,0.8417500130446639,,
Villa Luro,2015-11,1,30.0,36.308394160583944,0.8262552143539227,,
Villa Luro,2015-12,1,0.0,35.29271111111111,0.0,,
Villa Luro,2016-01,1,0.0,33.747644628099174,0.0,,
Villa Luro,2016-02,1,0.0,32.53603524229075,0.0,,
Villa Luro,2016-03,1,30.0,33.70501805054152,0.890075179755556,,
Villa Luro,2016-04,1,36.0,32.73457446808511,1.0997546351213012,,
Villa Luro,2016-05,1,68.0,33.422105263157896,2.034581587981481,,
Villa Luro,2016-06,1,78.0,33.068000000000005,2.358775855812265,,
Villa Luro,2016-07,1,27.0,34.079359223300976,0.7922684174630659,,
Villa Luro,2016-08,1,138.0,33.62778169014084,4.103749729065819,,
Villa Luro,2016-09,1,94.0,33.35490774907749,2.818175984989789,,
Villa Luro,2016-10,1,32.0,33.777414965986395,0.9473785969774111,,
Villa Luro,2016-11,1,65.0,33.39454545454546,1.9464256547068108,,
Villa Luro,2016-12,1,102.0,33.7798201438849,3.019554265402591,,
Villa Luro,2017-01,1,40.0,33.54336236933798,1.1924862975741526,,
Villa Luro,2017-02,1,0.0,34.062731481481485,0.0,,
Villa Luro,2017-03,1,0.0,33.13587606837607,0.0,,
Villa Luro,2017-04,1,146.0,33.95416826003824,4.299913898106942,,
Villa Luro,2017-05,1,93.0,33.42979999999999,2.781949039479746,,
Villa Luro,2017-06,1,72.0,34.727739726027394,2.0732705487895076,,
Villa Luro,2017-07,1,89.0,32.91079722703639,2.7042796741151576,,
Villa Luro,2017-08,1,154.0,32.34042158516019,4.76184268638801,,
Villa Luro,2017-09,1,24.0,32.334530612244905,0.7422405566299247,,
Villa Luro,2017-10,1,0.0,32.59503512880562,0.0,,
Villa Luro,2017-11,1,55.0,32.54566744730679,1.6899330790818163,,
Villa Luro,2017-12,1,45.0,32.55721393034827,1.3821821515892416,,
Villa Luro,2018-01,1,112.0,32.649344660194174,3.43039044629124,18582.2,False
Villa Luro,2018-02,1,106.0,33.36016304347826,3.177442504158338,18886.82,False
Villa Luro,2018-03,1,90.3,33.25785894206549,2.7151477236493413,19191.44,False
Villa Luro,2018-04,1,0.0,32.79339325842696,0.0,21110.58,False
Villa Luro,2018-05,1,0.0,32.92630102040817,0.0,21110.58,False
Villa Luro,2018-06,1,30.0,32.23633569739953,0.9306268640954768,21110.58,False
Villa Luro,2018-07,1,177.0,33.02055023923445,5.3602983208223955,21110.58,False
Villa Luro,2018-08,1,126.0,32.991926829268294,3.8191161326237237,22070.15,False
Villa Luro,2018-09,1,62.0,32.314521739130434,1.9186420427483135,23029.72,True
Villa Luro,2018-10,1,110.0,32.88463157894737,3.3450275924764084,23989.3,False
Villa Luro,2018-11,1,28.0,32.21218683651804,0.869236234786059,24437.1,True
Villa Luro,2018-12,1,119.0,32.539060240963856,3.657143111041336,24884.9,True
Villa Luro,2019-01,1,142.0,33.29235807860262,4.265243082654005,25332.7,False
Villa Luro,2019-02,1,0.0,32.352409638554214,0.0,26676.1,False
Villa Luro,2019-03,1,70.0,32.62464824120603,2.14561700351416,27827.59,False
Villa Luro,2019-04,1,53.0,32.72716312056737,1.6194498681339164,27827.59,True
Villa Luro,2019-05,1,191.5,32.2749604743083,5.933392239238803,27827.59,False
Villa Luro,2019-06,1,32.0,32.0999801192843,0.9968853526104139,27827.59,False
Villa Luro,2019-07,1,99.0,32.50170863309353,3.0459937081337722,27827.59,False
Villa Luro,2019-08,1,35.0,32.79593971631206,1.0672052791520312,27827.59,False
Villa Luro,2019-09,1,64.0,32.22765734265735,1.9858719273177812,31802.19,False
Villa Luro,2019-10,1,0.0,32.40849572649573,0.0,31802.19,False
Villa Luro,2019-11,1,52.0,32.66412313432836,1.5919606899029415,32637.02,True
Villa Luro,2019-12,1,67.0,32.01283095723014,2.0929108109655625,33471.84,True
Villa Luro,2020-01,1,0.0,32.62126159554731,0.0,34306.67,False
Villa Luro,2020-02,1,68.0,33.15922330097087,2.050711483281607,34306.67,False
Villa Luro,2020-03,1,53.0,33.10622395833334,1.6009074325934745,35558.91,False
Villa Luro,2020-04,1,0.0,34.21058139534884,0.0,42466.32,False
Villa Luro,2020-05,1,0.0,33.27063524590164,0.0,42466.32,False
Villa Luro,2020-06,1,0.0,32.09757303370787,0.0,42466.32,False
Villa Luro,2020-07,1,34.0,32.8346611570248,1.0354911182851017,42466.32,False
Villa Luro,2020-08,1,0.0,32.230916666666666,0.0,42466.32,False
Villa Luro,2020-09,1,0.0,31.766074918566773,0.0,42466.32,False
Villa Luro,2020-10,1,0.0,31.874242424242425,0.0,42466.32,False
Villa Luro,2020-11,1,0.0,31.71124242424243,0.0,42466.32,True
Villa Luro,2020-12,1,0.0,31.067218543046355,0.0,42466.32,True
Villa Luro,2021-01,1,39.0,31.294205052005942,1.2462371207445042,42466.32,False
Villa Luro,2021-02,1,25.0,31.081285444234403,0.8043425374042088,42466.32,False
Villa Luro,2021-03,1,30.0,31.528301886792452,0.9515260323159784,42466.32,False
Villa Luro,2021-04,1,25.0,31.42777372262774,0.7954747358385174,54934.24,False
Villa Luro,2021-05,1,50.0,30.933825757575757,1.6163535797946007,57434.24,False
Villa Luro,2021-06,1,0.0,31.43486445783132,0.0,57434.24,False
Villa Luro,2021-07,1,33.0,31.422535211267604,1.0502017032720754,57434.24,False
Villa Luro,2021-08,1,125.0,31.605388272583202,3.955021812164669,57434.24,False
Villa Luro,2021-09,1,30.0,32.02453987730061,0.9367816091954023,57434.24,False
Villa Luro,2021-10,1,58.0,32.111111111111114,1.806228373702422,57434.24,False
Villa Luro,2021-11,1,57.0,31.64804469273743,1.8010591350397176,57434.24,False
Villa Luro,2021-12,1,30.0,31.94848837209302,0.9390115629447112,57434.24,False
Villa Luro,2022-01,1,59.0,31.47826086956522,1.8743093922651932,71792.8,False
Villa Luro,2022-02,1,25.0,31.564098360655734,0.792039098166105,71792.8,False
Villa Luro,2022-03,1,83.0,31.285594405594406,2.652978202170842,71792.8,False
Villa Luro,2022-04,1,89.0,32.45741935483871,2.7420541056272234,71792.8,False
Villa Luro,2022-05,1,0.0,32.39616438356165,0.0,88448.7,False
Villa Luro,2022-06,1,0.0,32.75,0.0,88448.7,False
Villa Luro,2022-07,1,0.0,33.255172413793105,0.0,88448.7,False
Villa Luro,2022-08,1,60.0,33.20867256637168,1.8067569512175623,88448.7,False
Villa Luro,2022-09,1,103.14,31.994505494505493,3.2236785162287482,88448.7,False
Villa Luro,2022-10,1,52.0,32.383399209486164,1.6057610155010376,88448.7,False
Villa Luro,2022-11,1,54.0,32.68968,1.6518974795715344,88448.7,False
Villa Luro,2022-12,1,35.0,31.689236641221374,1.1044759580756824,88448.7,False
Villa Luro,2023-01,1,72.0,32.44198113207547,2.2193465838870554,97618.62,True
Villa Luro,2023-02,1,133.0,30.905555555555555,4.303433399245011,106788.53,False
Villa Luro,2023-03,1,0.0,32.17857142857143,0.0,122570.66,False
Villa Luro,2023-04,1,0.0,31.6984126984127,0.0,186585.47,False
Villa Luro,2023-05,1,35.0,31.265176470588234,1.1194563393213273,197973.32,False
Villa Luro,2023-06,1,34.0,32.66990291262136,1.0407132243684993,209361.16,False
Villa Luro,2023-07,1,0.0,32.08988764044944,0.0,218782.41,False
Villa Luro,2023-08,1,70.0,32.850746268656714,2.130849613811904,218782.41,False
Villa Luro,2023-09,1,38.0,32.308653846153845,1.1761554715633464,218782.41,False
Villa Luro,2023-10,1,57.0,33.578125,1.6975337366216845,218782.41,False
Villa Luro,2023-11,1,0.0,32.982142857142854,0.0,292129.21,False
Villa Luro,2023-12,1,35.0,32.71875,1.069723018147087,292129.21,False
Villa Luro,2024-01,1,54.0,31.813430493273543,1.697396324845177,447483.51,False
Villa Luro,2024-02,1,169.5,31.730477326968973,5.341867323752338,447483.51,False
Villa Luro,2024-03,1,55.0,32.39538738738739,1.6977725668875114,447483.51,False
Villa Luro,2024-04,1,63.0,31.812093373493976,1.9803789477272178,447483.51,False
Villa Luro,2024-05,1,209.0,32.34452411994785,6.461681093990911,447483.51,False
Villa Luro,2024-06,1,383.0,31.582869822485204,12.12682704746881,447483.51,False
Villa Luro,2024-07,1,193.0,31.77486274509804,6.07398375087472,447483.51,False
Villa Luro,2024-08,1,117.0,31.734954007884365,3.686786499546589,447483.51,False
Villa Luro,2024-09,1,225.0,31.9030428769018,7.052618800913903,503568.1,False
Villa Luro,2024-10,1,137.0,31.673477246207703,4.325385524773828,559652.69,False
Villa Luro,2024-11,1,248.0,31.89198606271777,7.776248224625806,615737.3,False
Villa Luro,2024-12,1,259.0,31.617557339449544,8.19165115190107,637436.95,False
Villa Luro,2025-01,1,141.5,31.520013054830294,4.4892113386455526,708395.58,False
Villa Luro,2025-02,1,35.0,31.34080443828015,1.1167549980705171,766990.75,False
Villa Luro,2025-03,1,0.0,31.762287671232855,0.0,818152.58,False
Villa Luro,2025-04,1,70.7,31.58971848225215,2.238069960633582,866041.79,False
Villa Luro,2025-05,1,66.24000000000001,32.028275862068966,2.068172519971577,912580.25,False
Villa Luro,2025-06,1,153.48999999999998,31.629018143009606,4.852822155464953,963993.01,False
Villa Luro,2025-07,1,148.54,31.780466101694913,4.673940260180076,1050428.6,False
Villa Luro,2025-08,1,192.95999999999998,31.449150657229524,6.135618799474394,1030637.0,False
Villa Luro,2025-09,1,203.59,31.872512462612164,6.38763574847825,1040741.2,False
Villa Luro,2025-10,1,332.35,32.01463114754099,10.381190976973897,1050845.4,False
Villa Luro,2025-11,1,140.0,31.87033185840709,4.3928001949270366,1060949.6,False
Villa Luro,2025-12,1,183.96,31.6885052143685,5.805259628232231,1071053.8,False
Villa Luro,2026-01,1,272.0,31.13389027431424,8.736460416718389,1071053.8,False
Villa Luro,2026-02,1,166.07999999999998,31.523901515151525,5.268383417584779,1071053.8,False
Villa Luro,2026-03,1,71.58,31.46441008018328,2.274951280433574,1071053.8,False
Villa Luro,2026-04,1,244.5,32.33233840304183,7.562088363426179,1171053.8,False
Villa Ortuzar,2013-07,1,35.0,33.31707317073171,1.0505124450951684,,
Villa Ortuzar,2013-08,1,72.0,32.49512195121951,2.215717180815132,,
Villa Ortuzar,2013-09,1,25.0,32.23866348448687,0.7754663902872373,,
Villa Ortuzar,2013-10,1,132.0,32.169172932330824,4.103307233843637,,
Villa Ortuzar,2013-11,1,57.0,32.204597701149424,1.7699336141052182,,
Villa Ortuzar,2013-12,1,111.0,32.69703872437358,3.3948028424132644,,
Villa Ortuzar,2014-01,1,75.0,32.771186440677965,2.288595810705974,,
Villa Ortuzar,2014-02,1,77.0,32.69133192389006,2.3553644182888185,,
Villa Ortuzar,2014-03,1,45.0,32.782296650717704,1.3726921112165218,,
Villa Ortuzar,2014-04,1,0.0,32.76923076923077,0.0,,
Villa Ortuzar,2014-05,1,161.0,32.93958333333333,4.887736386060338,,
Villa Ortuzar,2014-06,1,229.0,32.98540145985402,6.94246514715645,,
Villa Ortuzar,2014-07,1,186.0,32.34764826175869,5.7500316095587305,,
Villa Ortuzar,2014-08,1,391.0,31.997624703087887,12.219657041051146,,
Villa Ortuzar,2014-09,1,140.0,32.94344473007712,4.249707374170894,,
Villa Ortuzar,2014-10,1,290.0,32.651709401709404,8.881617695177017,,
Villa Ortuzar,2014-11,1,72.0,32.11538461538461,2.241916167664671,,
Villa Ortuzar,2014-12,1,215.0,32.41839762611276,6.632036613272311,,
Villa Ortuzar,2015-01,1,215.0,31.52478134110787,6.820031443632664,,
Villa Ortuzar,2015-02,1,261.0,31.681318681318682,8.238293444328823,,
Villa Ortuzar,2015-03,1,62.0,31.792349726775956,1.9501546923341355,,
Villa Ortuzar,2015-04,1,107.0,31.835526315789473,3.361025005166357,,
Villa Ortuzar,2015-05,1,105.0,32.80238726790451,3.200986536206688,,
Villa Ortuzar,2015-06,1,100.0,33.44423480083857,2.9900519654733624,,
Villa Ortuzar,2015-07,1,105.0,33.457220779220776,3.1383359871066214,,
Villa Ortuzar,2015-08,1,126.0,34.03415274463008,3.70216355745422,,
Villa Ortuzar,2015-09,1,145.0,33.013629032258066,4.3921254418385365,,
Villa Ortuzar,2015-10,1,30.0,35.6400350877193,0.8417500130446639,,
Villa Ortuzar,2015-11,1,168.0,36.308394160583944,4.627029200381966,,
Villa Ortuzar,2015-12,1,70.0,35.29271111111111,1.9834123759895024,,
Villa Ortuzar,2016-01,1,141.0,33.747644628099174,4.178069360212467,,
Villa Ortuzar,2016-02,1,69.0,32.53603524229075,2.1207255120720094,,
Villa Ortuzar,2016-03,1,167.0,33.70501805054152,4.954751833972595,,
Villa Ortuzar,2016-04,1,32.0,32.73457446808511,0.9775596756633789,,
Villa Ortuzar,2016-05,1,0.0,33.422105263157896,0.0,,
Villa Ortuzar,2016-06,1,29.0,33.068000000000005,0.8769807669045602,,
Villa Ortuzar,2016-07,1,241.0,34.079359223300976,7.071729207725884,,
Villa Ortuzar,2016-08,1,25.0,33.62778169014084,0.7434329219322137,,
Villa Ortuzar,2016-09,1,29.0,33.35490774907749,0.8694372719649349,,
Villa Ortuzar,2016-10,1,246.6,33.777414965986395,7.3007363129571745,,
Villa Ortuzar,2016-11,1,115.5,33.39454545454546,3.458648663363641,,
Villa Ortuzar,2016-12,1,122.0,33.7798201438849,3.6116237292070204,,
Villa Ortuzar,2017-01,1,35.0,33.54336236933798,1.0434255103773835,,
Villa Ortuzar,2017-02,1,57.0,34.062731481481485,1.6733831234582162,,
Villa Ortuzar,2017-03,1,107.0,33.13587606837607,3.229128446135086,,
Villa Ortuzar,2017-04,1,30.0,33.95416826003824,0.8835439516658099,,
Villa Ortuzar,2017-05,1,95.0,33.42979999999999,2.841775900543827,,
Villa Ortuzar,2017-06,1,71.0,34.727739726027394,2.0444751245007646,,
Villa Ortuzar,2017-07,1,96.0,32.91079722703639,2.9169758282590466,,
Villa Ortuzar,2017-08,1,0.0,32.34042158516019,0.0,,
Villa Ortuzar,2017-09,1,60.0,32.334530612244905,1.855601391574812,,
Villa Ortuzar,2017-10,1,68.0,32.59503512880562,2.0862072929599487,,
Villa Ortuzar,2017-11,1,91.0,32.54566744730679,2.796071094480823,,
Villa Ortuzar,2017-12,1,36.0,32.55721393034827,1.1057457212713933,,
Villa Ortuzar,2018-01,1,32.0,32.649344660194174,0.9801115560832113,18582.2,False
Villa Ortuzar,2018-02,1,70.0,33.36016304347826,2.098311087651733,18886.82,False
Villa Ortuzar,2018-03,1,0.0,33.25785894206549,0.0,19191.44,False
Villa Ortuzar,2018-04,1,125.28999999999999,32.79339325842696,3.8205866350169195,21110.58,False
Villa Ortuzar,2018-05,1,0.0,32.92630102040817,0.0,21110.58,False
Villa Ortuzar,2018-06,1,100.0,32.23633569739953,3.1020895469849226,21110.58,False
Villa Ortuzar,2018-07,1,55.0,33.02055023923445,1.6656294217244734,21110.58,False
Villa Ortuzar,2018-08,1,157.79,32.991926829268294,4.782685194973788,22070.15,False
Villa Ortuzar,2018-09,1,170.0,32.314521739130434,5.260792697858279,23029.72,True
Villa Ortuzar,2018-10,1,0.0,32.88463157894737,0.0,23989.3,False
Villa Ortuzar,2018-11,1,162.0,32.21218683651804,5.029152501262199,24437.1,True
Villa Ortuzar,2018-12,1,96.0,32.539060240963856,2.950300324873683,24884.9,True
Villa Ortuzar,2019-01,1,362.0,33.29235807860262,10.873366168455984,25332.7,False
Villa Ortuzar,2019-02,1,37.0,32.352409638554214,1.1436551531514758,26676.1,False
Villa Ortuzar,2019-03,1,68.0,32.62464824120603,2.084313660556613,27827.59,False
Villa Ortuzar,2019-04,1,60.0,32.72716312056737,1.8333394733591508,27827.59,True
Villa Ortuzar,2019-05,1,167.0,32.2749604743083,5.174289837874047,27827.59,False
Villa Ortuzar,2019-06,1,128.0,32.0999801192843,3.9875414104416556,27827.59,False
Villa Ortuzar,2019-07,1,70.0,32.50170863309353,2.1537329249430712,27827.59,False
Villa Ortuzar,2019-08,1,106.0,32.79593971631206,3.2321074168604373,27827.59,False
Villa Ortuzar,2019-09,1,94.2,32.22765734265735,2.9229552430208594,31802.19,False
Villa Ortuzar,2019-10,1,36.0,32.40849572649573,1.1108198388414559,31802.19,False
Villa Ortuzar,2019-11,1,58.0,32.66412313432836,1.7756484618148194,32637.02,True
Villa Ortuzar,2019-12,1,172.0,32.01283095723014,5.372845663971295,33471.84,True
Villa Ortuzar,2020-01,1,35.0,32.62126159554731,1.0729198776535784,34306.67,False
Villa Ortuzar,2020-02,1,0.0,33.15922330097087,0.0,34306.67,False
Villa Ortuzar,2020-03,1,111.0,33.10622395833334,3.352843868261805,35558.91,False
Villa Ortuzar,2020-04,1,30.0,34.21058139534884,0.8769216650635088,42466.32,False
Villa Ortuzar,2020-05,1,0.0,33.27063524590164,0.0,42466.32,False
Villa Ortuzar,2020-06,1,104.0,32.09757303370787,3.240120363330351,42466.32,False
Villa Ortuzar,2020-07,1,61.0,32.8346611570248,1.8577928886879767,42466.32,False
Villa Ortuzar,2020-08,1,25.0,32.230916666666666,0.7756527764491133,42466.32,False
Villa Ortuzar,2020-09,1,92.0,31.766074918566773,2.8961714733672506,42466.32,False
Villa Ortuzar,2020-10,1,126.0,31.874242424242425,3.9530351285829726,42466.32,False
Villa Ortuzar,2020-11,1,92.0,31.71124242424243,2.901179296894037,42466.32,True
Villa Ortuzar,2020-12,1,62.0,31.067218543046355,1.9956727028553767,42466.32,True
Villa Ortuzar,2021-01,1,67.0,31.294205052005942,2.1409714638431225,42466.32,False
Villa Ortuzar,2021-02,1,42.0,31.081285444234403,1.3512954628390708,42466.32,False
Villa Ortuzar,2021-03,1,28.0,31.528301886792452,0.8880909634949132,42466.32,False
Villa Ortuzar,2021-04,1,128.0,31.42777372262774,4.072830647493209,54934.24,False
Villa Ortuzar,2021-05,1,75.0,30.933825757575757,2.424530369691901,57434.24,False
Villa Ortuzar,2021-06,1,290.0,31.43486445783132,9.225425494963531,57434.24,False
Villa Ortuzar,2021-07,1,176.0,31.422535211267604,5.601075750784402,57434.24,False
Villa Ortuzar,2021-08,1,135.0,31.605388272583202,4.271423557137843,57434.24,False
Villa Ortuzar,2021-09,1,98.0,32.02453987730061,3.060153256704981,57434.24,False
Villa Ortuzar,2021-10,1,30.0,32.111111111111114,0.9342560553633217,57434.24,False
Villa Ortuzar,2021-11,1,31.0,31.64804469273743,0.9795233892321271,57434.24,False
Villa Ortuzar,2021-12,1,96.0,31.94848837209302,3.004837001423076,57434.24,False
Villa Ortuzar,2022-01,1,88.0,31.47826086956522,2.7955801104972373,71792.8,False
Villa Ortuzar,2022-02,1,93.0,31.564098360655734,2.9463854451779103,71792.8,False
Villa Ortuzar,2022-03,1,27.0,31.285594405594406,0.8630170055254547,71792.8,False
Villa Ortuzar,2022-04,1,116.0,32.45741935483871,3.5739132163231226,71792.8,False
Villa Ortuzar,2022-05,1,70.0,32.39616438356165,2.1607496236659167,88448.7,False
Villa Ortuzar,2022-06,1,42.0,32.75,1.282442748091603,88448.7,False
Villa Ortuzar,2022-07,1,27.0,33.255172413793105,0.8119037743674823,88448.7,False
Villa Ortuzar,2022-08,1,58.0,33.20867256637168,1.7465317195103103,88448.7,False
Villa Ortuzar,2022-09,1,64.0,31.994505494505493,2.000343465567577,88448.7,False
Villa Ortuzar,2022-10,1,31.0,32.383399209486164,0.9572806053948493,88448.7,False
Villa Ortuzar,2022-11,1,35.0,32.68968,1.0706742923148833,88448.7,False
Villa Ortuzar,2022-12,1,30.0,31.689236641221374,0.946693678350585,88448.7,False
Villa Ortuzar,2023-01,1,40.0,32.44198113207547,1.2329703243816974,97618.62,True
Villa Ortuzar,2023-02,1,0.0,30.905555555555555,0.0,106788.53,False
Villa Ortuzar,2023-03,1,29.0,32.17857142857143,0.9012208657047724,122570.66,False
Villa Ortuzar,2023-04,1,0.0,31.6984126984127,0.0,186585.47,False
Villa Ortuzar,2023-05,1,0.0,31.265176470588234,0.0,197973.32,False
Villa Ortuzar,2023-06,1,28.0,32.66990291262136,0.8570579494799405,209361.16,False
Villa Ortuzar,2023-07,1,40.0,32.08988764044944,1.246498599439776,218782.41,False
Villa Ortuzar,2023-08,1,35.0,32.850746268656714,1.065424806905952,218782.41,False
Villa Ortuzar,2023-09,1,29.0,32.308653846153845,0.8975923335615011,218782.41,False
Villa Ortuzar,2023-10,1,139.0,33.578125,4.139599813866915,218782.41,False
Villa Ortuzar,2023-11,1,0.0,32.982142857142854,0.0,292129.21,False
Villa Ortuzar,2023-12,1,90.0,32.71875,2.7507163323782233,292129.21,False
Villa Ortuzar,2024-01,1,132.0,31.813430493273543,4.149191016288211,447483.51,False
